,Unnamed: 0,id,factual,polyjuice,pplm,relitc,label,target,polyjuice_success,pplm_success,relitc_success,polyjuice_perplexity,pplm_perplexity,relitc_perplexity,factual_perplexity,polyjuice_edit_distance,pplm_edit_distance,relitc_edit_distance,polyjuice_tree_edit_distance,pplm_tree_edit_distance,relitc_tree_edit_distance,polyjuice_embedding_distance,pplm_embedding_distance,relitc_embedding_distance,polyjuice_implausibility,pplm_implausibility,relitc_implausibility
397,401,402,"Put another way, the FOMC could have ""preemptively"" tightened monetary policy, based on forecasts, but recognizing the uncertainties about empirical relationships chose not to do so.","Put another way, the fomc could have ""preemptively"" adopted a monetary policy, based on forecasts, but recognizing the uncertainties about empirical relationships chose not to do so.","Put another way, the fomc could have ""preemptively"" tightened monetary policy, based on the expectation that inflation would be low for a period.

but the fomc is not an inflation-fighting institution","Put another way, the fomc could have "" preemptively "" tightened monetary policy, based on forecasts, but recognizing the uncertainties about empirical relationships chose not to do so.",2,0,False,False,True,87.3689956665039,33.64570236206055,166.72000122070312,57.852081298828125,0.0604395604395604,0.489010989010989,0.0329670329670329,4.0,30.0,3.0,17.681145628502332,25.234036913262837,17.2498570581939,35.085375874818766,33.69010249209294,33.59675969022305
398,402,403,"This was also an era when the principal mortgage lenders, savings and loans, were sometimes constrained from satisfying mortgage demands by binding Regulation Q ceilings that eroded their deposit base when interest rates rose.","This was also an era when the principal mortgage lenders, savings and loans, were sometimes constrained from satisfying mortgage demands by binding regulation q ceilings that eroded their deposit base when the interest rates rose.","This was also an era when the principal mortgage lenders, savings and loans, were sometimes constrained from lending to individual borrowers.

""we don't need banks to help us save for our retirement, so we can save","This was also an era when the principal mortgage lenders, savings and loans, were sometimes constrained from satisfying mortgage demands by binding regulation q ceilings that eroded their deposit base when interest rates rose.",2,1,True,False,True,213.85919189453125,37.89250183105469,214.5763702392578,197.2215118408203,0.0265486725663716,0.4026548672566372,0.0088495575221238,7.0,34.0,6.0,19.77262899156896,21.388937654641616,20.05480816302652,28.30756027677004,35.49165401374007,28.529103313553883
399,403,404,"This difficulty of forecasting inflation has important implications, as we shall see.","This difficulty of measuring error has important implications, as we shall see.","This difficulty of forecasting inflation has important implications, as we are not yet sure how to calculate the true level of unemployment at which an economy's economy-wide unemployment rate is low.","This difficulty of forecasting inflation has important implications, as we shall see.",2,0,False,True,True,71.24810028076172,33.69673538208008,84.00010681152344,84.0001449584961,0.1647058823529411,1.3529411764705883,0.0,2.0,33.0,0.0,17.05040410496362,20.4547868727666,16.565268257158596,38.08393526656146,30.472686251416793,37.094851326138944
400,404,405,"With unemployment still elevated and inflation below the Committee's longer-run objective, the Committee is continuing its highly accommodative policies.","With unemployment still elevated and inflation below the committee’s longer-run objective, the the committee is continuing its highly accommodative policies.","With unemployment still elevated and inflation below the committee’s longer-run objective of 3% and with inflation still above the target, a further increase in interest rates may be warranted in the near term","With inflation still elevated and far below the committee's near - term target, the committee is adopting its accustommodative stance.",0,1,False,True,True,149.80694580078125,44.860721588134766,206.0948028564453,46.86322784423828,0.0457516339869281,0.6339869281045751,0.3660130718954248,9.0,41.0,19.0,22.298166658120927,18.93455857070145,25.5954698983666,37.882898048477884,27.852361174195458,39.30037179092243
401,405,406,"Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 In part because of that concern, some economists have advocated ""makeup"" strategies under which policymakers seek to undo past inflation deviations from target.","Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 in part because of that concern, some economists have advocated ""makeup"" campaigns under which policymakers seek to undo past inflation deviations from target.","Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 in part because of the importance of longer-term inflation expectations for economic growth, the federal reserve has been pursuing policies of monetary accommodation, including","Persistent inflation shortplays the risk that longer - term inflation expectations become anchored below the stated inflation goal. 13 in part because of that stance, some economists have advocated "" makeup "" strategies under which policymakers seek to undo past seasonal deviations from target.",0,1,False,False,True,88.86418151855469,47.64632415771485,245.47866821289065,74.56671142578125,0.0302013422818791,0.4161073825503356,0.0939597315436241,2.0,40.0,18.0,21.567809512977465,21.74384689114832,27.01707672571343,31.4991987639971,40.350019693754724,32.7570603089952
402,406,407,"Accordingly, much stronger growth in such investment could occur, with concomitant effects on incomes and the growth of overall spending.","Consequently, much stronger growth is expected in the near-term, with concomitant effects on the health of the population and on the cost of health care.","Accordingly, much stronger growth in such investment could occur, with a potential to generate a larger share of the total gdp for a given growth rate.

the most recent imf forecast for","Accordingly, much stronger growth in such investment could occur, with concommertive effects on incomes and the growth of overall spending.",1,0,False,True,True,13.334961891174316,59.01522445678711,154.8560028076172,68.37915802001953,0.583941605839416,0.6277372262773723,0.0437956204379562,28.0,32.0,1.0,25.582020121218022,24.64176593163456,29.96822523424089,36.56696816633597,31.44309971668628,37.064247868853684
403,407,408,"The European Central Bank (ECB) began operating on June 1, 1998, and assumed responsibility for monetary policy in the euro area on January 1, 1999.","The european central bank (ecb) began operating on june 1, 1998, and was responsibility for monetary policy in the euro area on january 1, 1999.","The european central bank (ecb) began operating on june 1, 1998, and will be able to issue euro-denominated debt instruments for up to four years. however, the ecb may not issue new","The european central bank ( ecb ) began reporting a consistent stability, growth, and inflation outlook for monetary policy in the third quarter on january 18, 2012.",2,1,False,False,True,33.091670989990234,32.130950927734375,60.361663818359375,10.768509864807127,0.0945945945945946,0.6283783783783784,0.4594594594594595,9.0,38.0,24.0,21.09821442351747,19.05917361332093,21.983501925212927,34.52516054403421,33.83532030077912,35.27713475346164
404,408,409,"And as I mentioned, I think at the last press conference, estimates by the-by members of the Committee have moved down by a full percentage point since maybe 2012 as we've learned-as unemployment has dropped and inflation hasn't really reacted.","And as i mentioned, i think at the last press conference, estimates by the—by the members of the committee have moved down by a full percentage point since maybe 2012 as we’ve learned—as unemployment has dropped and inflation hasn’t really reacted.","And as i mentioned, i think at the last press conference, estimates by the—by members of the committee have moved to $1 trillion.

and that includes a $1 trillion, $1.3 trillion, $1.4","And as i mentioned, i think at the last press conference, estimates by the - by members of the committee have moved up by a full percentage point since maybe 2012 as we've learned - as unemployment has dropped and inflation hasn't really reacted.",2,0,True,False,True,97.8286590576172,29.37973976135254,74.18751525878906,73.81678771972656,0.0450819672131147,0.4344262295081967,0.0450819672131147,17.0,46.0,19.0,20.340447631209862,23.87229687659785,26.164772043893954,29.98068539494318,33.67435361710412,32.165425409691736
405,409,410,survey-based measures of longer-term inflation expectations had changed little on balance.,Survey-based measures of longer-term growth expectations had changed little on balance.,Survey-based measures of longer-term inflation expectations had changed little on the basis of the current situation between the june quarter and the end of the third quarter of 2013. this may be because consumer,Survey - based measures of longer - term inflation expectations had changed little on balance.,2,0,False,False,True,102.42945098876952,40.85543823242188,504.0660095214844,138.4019317626953,0.1,1.3888888888888888,0.0555555555555555,2.0,37.0,10.0,17.67253128505024,15.924012680014666,17.294793257474222,39.33153906207836,39.159848338553786,39.756924201794966
406,410,411,"If the FOMC were to tie mechanically our actions to market prices, then we would be placed in the sorry position of validating whatever whim that currently struck investors' fancy.","If the fomc were to pass the thumb idea, we would have to sweep the country for it.","If the fomc were to tie mechanically our actions to market prices, then we would not be able to raise interest rates for longer than two years. if we were to raise rates, then rates would need to","If the fomc were to tie mechanically our actions to stock prices, then we would be placed in the sorry position of validating whatever whim that currently struck investors'fancy.",2,0,True,False,True,86.65399932861328,41.162330627441406,304.7709655761719,125.12166595458984,0.6666666666666666,0.5111111111111111,0.0611111111111111,38.0,35.0,8.0,17.842427998218568,21.958947699500303,19.24460279372001,32.36922531019447,32.82140484492482,35.38426308174793
407,411,412,Staff Economic Outlook The projection for U. S. economic activity prepared by the staff for the AprilMay FOMC meeting was revised up on net.,"The march 2000 issue had a french edition, and a hardcover "" limited "" edition appeared in 2002.",Staff economic outlook the projection for u. s. economic activity prepared by the bureau of economic analysis (bea) for the first quarter of fiscal year 2018 shows modest growth of 2.4 percent,Staff economic outlook the projection for u. s. economic activity prepared by the staff for the aprilmay fomc meeting was revised up on net.,1,0,False,False,True,159.20448303222656,46.182884216308594,412.44244384765625,169.93223571777344,0.7571428571428571,0.65,0.0785714285714285,34.0,37.0,12.0,17.578160897412065,22.168316712667465,23.20435906891559,33.70572039280293,34.18814181933389,36.800127203619105
408,412,413,"Although core inflation and the 12-month trimmed mean PCE inflation rate calculated by the Federal Reserve Bank of Dallas remained a little below 2 percent, many participants anticipated that high levels of resource utilization and stable inflation expectations would keep overall inflation near 2 percent over the medium term.","Al­though core inflation and the 12-month term mean pce inflation rate calculated by the federal reserve bank of dallas remained a little below 2 percent, many participants anticipated that high levels of resource utilization and stable inflation expectations would keep overall inflation near 2 percent over the medium term.","Al­though core inflation and the 12-month trimmed mean pce inflation rate calculated by the federal reserve bank of dallas remained a little below 2 percent in the second half, they have fallen well below the 2 percent mark for the first time since the early 1990s.","Although core inflation and the 12 - month trimmed mean pce inflation rate calculated by the federal reserve bank of dallas remained a little below 2 percent, many participants anticipated that high levels of resource utilization and stable inflation expectations would keep overall inflation near 2 percent over the medium run.",2,0,False,True,True,131.14231872558594,54.575645446777344,111.4573745727539,41.24726104736328,0.0397553516819571,0.4128440366972477,0.0397553516819571,12.0,47.0,18.0,20.18879700808608,17.109883645679574,19.47662490365875,32.31922596842058,28.832941806663662,31.9597530066397
409,413,414,"Members also agreed that their evaluation of progress on their objectives would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.","Members also agreed that their evaluation of progress on their objectives would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on aggregate financial and international developments.","Members also agreed that their evaluation of progress on their objectives would take into account a wide range of information, including the progress made by the government towards implementation of the agreement.

the government has not yet released a full text of","Members also agreed that their information likely based on their findings would take into account a wide range of information, including measures of labor market conditions, measures of inflation pressures and inflation expectations, and readings on financial and international developments.",2,1,False,False,False,39.42645263671875,25.63977813720703,47.129825592041016,36.46426010131836,0.0341296928327645,0.4129692832764505,0.1126279863481228,1.0,37.0,8.0,20.156647400868437,20.74474720982496,21.008693968982,35.498812554741924,33.57730426184102,36.70739978342373
410,414,415,"These interest rate changes also have effects on asset prices, and thereby on household wealth, as well as on the exchange value of the dollar and, thereby, on net exports and core import prices.7 However, relative to balance sheet policies, the influence of the short-term rate is far better understood and extensively tested: There have been several decades and many business cycles over which to measure and analyze how the federal funds rate affects financial markets and real activity.","These interest rate changes also have effects on asset prices, and thereby on household wealth, as well as on the exchange value of the dollar and, thereby, on net exports and core import prices.7 however, relative to balance sheet policies, the influence of the short-term rate is far better understood and extensively tested: there have been several decades and many business cycles over which to and analyze how the federal funds rate affects financial markets and real activity.","These interest rate changes also have effects on asset prices, and thereby on household wealth, as well as on the exchange value of the dollar and, thereby, on net exports and core import prices.7 however, relative to balance sheet assets (e.g., cash and government debt), the rate changes on net exports have not been of much significance.
","These interest rate increases also have adverse effects on inflation, and therefore on household prices, as well as on the prospects for sustainable productivity growth and, thereby, on net exports and net import growth. 5 however, given current balance sheet conditions, the influence of the short - term rate is far better understood and extensively tested : there have been several decades and many droughts over which we try to analyze how the federal funds rate affects the pace of economic activity.",2,1,False,False,True,45.37474822998047,27.18738174438477,45.51072692871094,36.05392074584961,0.0204081632653061,0.4040816326530612,0.3122448979591837,4.0,55.0,52.0,19.060155189082952,19.076716914714265,20.557798488346016,48.31482588021738,46.911269609013715,44.80294939886326
411,415,416,"In addition, any other imbalances are more likely to grow to worrisome proportions during an unsustainable boom and are more likely to unwind in a disruptive manner if confronted by rising inflation, sharply higher interest rates in response to higher inflation, and a subsequent recession.","In addition, any other imbalances are more likely to grow to worrisome levels during an unsustainable boom and are more likely to unwind in a disruptive manner if confronted by rising inflation, sharply higher interest rates in response to higher inflation, and a subsequent recession.","In addition, any other imbalances are more likely to grow to worrisome proportions during an unsustainable boom and are more likely to be sustained for longer periods of time than are any other imbalances, such as a lack of investment.

a","In addition, any potential imbalances are more likely to grow to worrisome proportions during an unsustainable boom and are more likely to unwind in a disruptive manner if confronted by rising inflation, sharply declining interest rates in response to rising inflation, and a recent recession.",2,0,False,False,True,38.631046295166016,19.694398880004883,39.07841491699219,37.85889053344727,0.0344827586206896,0.3862068965517241,0.0896551724137931,1.0,36.0,8.0,26.73586515029869,25.29604993817664,25.84808035249268,36.92671112161668,32.86697661279831,33.97379614086973
412,416,417,"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.","This assessment is taken into account, in the context of the proposed legislation, the results of the evaluation of the aid and its effects.","This assessment will take into account a wide range of information, including measures of labor productivity (the amount of output per unit of labor time); the amount of capital that a given industry generates each year; the","This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and technical developments.",2,0,False,False,True,26.28242874145508,18.98809814453125,24.952619552612305,26.677865982055664,0.6025641025641025,0.452991452991453,0.0341880341880341,40.0,39.0,1.0,16.40527583554565,17.991491264307808,21.57434731479692,36.07246799571588,36.325026231737006,39.70516516470374
413,417,418,"During the 1980s and 1990s, the Federal Reserve succeeded in bringing inflation down from double-digit levels to the average rate of about 2 percent that has prevailed over the past decade.","From the 1980s to the 1990s, the federal party merged with the united rhodesia party to form the united federal party.","During the 1980s and 1990s, the federal reserve succeeded in bringing inflation down from double-digit growth rates, and thereby raising inflation. however, it also created a lot of new problems. the first was a large increase","During the 1980s and 1990s, the federal reserve deficit in reserves rebounded from double - digit growth of the average rate of around 2 percent that has prevailed over the past century.",0,1,False,True,True,46.10839080810547,26.036697387695312,54.46710586547852,15.13471221923828,0.6455026455026455,0.4656084656084656,0.2645502645502645,39.0,40.0,20.0,18.404777783631605,24.782863539906227,19.810701246245635,33.815415163464024,33.59551706597008,31.93425939508547
414,418,419,"Consumer prices had edged up in recent months,","Consumer prices have edged up in recent months,","Consumer prices had edged up in recent months, while the cost of basic goods like petrol and electricity has soared.

the government has set up an anti-corruption commission","Consumer prices had edged up in recent years,",1,0,False,False,True,25.614744186401367,19.256296157836918,60.07492065429688,52.28572845458984,0.0434782608695652,2.760869565217391,0.108695652173913,1.0,37.0,1.0,27.2515926521781,25.23337047596755,24.823145731746667,37.785771305152174,35.94686950556708,36.128105004336504
415,419,420,"In their discussion of the economic situation and the outlook, meeting participants agreed that information received over the intermeeting period indicated that the labor market had continued to strengthen and that economic activity had been rising moderately so far this year.","In their discussion of the economic situation and the outlook, meeting participants agreed that information received over the intermeeting period indicated that the labor market had continued to strengthen and that economic activity had been rising in so far this year.","In their discussion of the economic situation and the outlook, meeting participants agreed that information received over the intermeeting period will be used during the next economic survey of the european union.

the economic situation in europe was described as ""very","In their discussion of the economic situation and the outlook, meeting participants agreed that progress received over the intermeeting period indicated that the labor market had continued to strengthen and that economic activity had been rising moderately so far this year.",1,0,False,False,True,29.726682662963867,33.00787353515625,30.814414978027344,26.971511840820312,0.0361010830324909,0.3537906137184115,0.0361010830324909,2.0,40.0,1.0,25.82827444961162,17.86565071067087,26.26168043556317,38.466018746457806,33.99273766345193,38.02363749265764
416,420,421,"But even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.","But even for many well-off workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.","But even for many other workers, a rapidly evolving work environment in which the skill demands of technology are not always met can pose difficulties for workers, said michael j. schatz, president of the american federation of","Unfortunately even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.",2,0,False,False,True,32.70799255371094,49.991455078125,46.9073371887207,38.59648895263672,0.0416666666666666,0.4895833333333333,0.0572916666666666,1.0,32.0,1.0,21.30439111776861,18.78000087912297,20.6570457233254,34.880430611977495,35.15862939188353,34.64028854498642
417,421,422,"Since inflation is unacceptably high, it doesn't make sense to have the nominal federal funds rate below near-term inflation expectations.","Since inflation is unacceptably high, it doesn't make sense to have the nominal federal funds rate above near-term inflation expectations.","Since inflation is unacceptably high, it doesn't make sense to keep the money supply high. so why are people so worried about it? one way to understand that is to compare it to","If inflation is unacceptably high, it doesn't seem likely to have the nominal net profit rate below near - term inflation expectations.",1,0,False,False,True,26.967988967895508,17.226160049438477,100.47084045410156,27.724597930908203,0.036231884057971,0.6086956521739131,0.2028985507246377,1.0,36.0,16.0,29.999243112254163,27.81385948713162,20.03238740898258,40.22724757329584,40.01677729920062,33.12265154315351
418,422,423,"For example, wages and prices that are set for some period in the future will of necessity embody the inflation expectations of the parties to the negotiation","For example, wages and prices will generally will of necessity embody the inflation expectations of the parties to the negotiation.","For example, wages and prices that are set for some period in the future may not be reflected in current prices at that time. the result could be that prices are falling faster than wages.
","For example, wages and prices that are set for some period in the future will of necessity embody the inflation expectations of the parties to the negotiation",2,0,False,True,True,113.01402282714844,21.33974266052246,54.95111846923828,54.95109176635742,0.2468354430379747,0.5379746835443038,0.0,18.0,37.0,0.0,15.745311017511796,17.622649367559088,14.33680887923678,38.956955277783976,29.66327829141546,37.78935021937868
419,423,424,"In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.","In furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 1 and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.","In furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 1 to 8 hectares for each of the three categories of crops.

the committees will continue to monitor and assess these changes.
","In furtherance of these objectives, the committee at this meeting established ranges for growth of m2 and m3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.",2,0,False,False,True,28.84532928466797,34.95371627807617,22.786083221435547,21.551183700561523,0.0692640692640692,0.4112554112554112,0.0129870129870129,10.0,42.0,6.0,16.304518763920253,15.86907270559503,16.522299368036418,35.03760855786178,32.9582863867628,36.5835994628621
420,424,425,"Indeed, stock prices did not collapse in 1929 but only began to plummet when the depth of the general economic decline became apparent.","Indeed, stock prices can rise in the course of a few years, albeit slowly.","Indeed, stock prices did not collapse in 1929 but only began to rise, in part, due to speculation that the government would take on more debt. the federal reserve's actions, which","Indeed, stock prices did not collapse in 1929 but also began to pick up in such depth that the general economic decline was apparent.",0,1,False,True,True,27.136306762695312,36.91298675537109,66.8289566040039,49.193546295166016,0.6444444444444445,0.6148148148148148,0.1925925925925926,26.0,30.0,8.0,20.23499453672092,20.913738364531994,28.15887382720549,35.505636946867554,30.277626816942817,33.883519599820595
421,425,426,"For example, we have used some of our work to look at interest rate risk and interest rate sensitivity and, you know, found generally that banks can also sustain a significant increase in long-term interest rates as well for a number of reasons, one of them being that higher interest rates increase their franchise value because it increases their net interest margin over time.","For example, we have used some of our work to look at the historical record. for example, we want to look at the historical record for this piece of work.","For example, we have used some of our work to look at interest rate risk and interest rate sensitivity and, you know, found generally that banks can also sustain a significant increase in their borrowing costs.

and that is a risk.

and the other thing that we found when we looked","For example, we have used some of our work to look at interest rate risk and interest rate stability and, you know, found generally that money can hold back a significant increase in long - term interest rates as well for a number of reasons, one of them being that higher interest rates increase their potential value because it lowers their net interest margin over time.",2,0,False,False,True,19.667037963867188,28.8016414642334,32.380611419677734,29.273357391357425,0.6939313984168866,0.3799472295514511,0.0976253298153034,77.0,48.0,17.0,16.456675794117576,25.602688281986406,19.74970406888272,34.94797764485575,37.71364890397795,31.431195842697548
422,426,427,"With regard to the outlook for inflation, the gap between actual and potential output was anticipated to diminish only slowly unless aggregate demand expanded much more rapidly than the members currently foresaw.","With regard to the outlook for inflation, the gap between actual and potential output was anticipated to diminish only slowly until the output gap widened..","With regard to the outlook for inflation, the gap between actual and potential output was anticipated to be about 10.5 per cent of current prices, and about 10 per cent of future prices, according to the government","With regard to the outlook for inflation, the gap between actual and potential output was anticipated to diminish only slowly unless aggregate demand expanded much more rapidly than the members currently foresaw.",2,0,False,False,True,65.83910369873047,16.217416763305664,66.78292846679688,66.78289794921875,0.3349056603773584,0.4245283018867924,0.0,16.0,30.0,0.0,16.683736550707675,14.112510473401851,22.57692726321564,33.4965711521066,33.81337674483985,34.64728687898837
423,427,428,It isn't the kind of inflation that's spread broadly across the economy.,Empty the kind of upward that empty spread widely across the economy.,"It isn’t the kind of inflation that’s spread broadly across the globe that has caused the global economy's growth.

it's not the kind of inflation that’s spread",It isn't the kind of inflation that's spread broadly across the economy.,1,0,True,False,True,1233.504638671875,28.130447387695312,35.521427154541016,35.521427154541016,0.375,1.25,0.0,12.0,41.0,0.0,17.530195825926906,22.661570106639022,17.231903797450908,29.719544469981916,33.8752791681688,30.568569719185202
424,428,429,The shock that the-from the pandemic was unprecedented both in its nature and in its size and in the amount of unemployment that it created and in the shock to economic activity.,"The shock is that from the first frame, and especially from the beginning, it was uninspiring both in its storytelling and in its intensity of action..","The shock that the—from the pandemic was unprecedented both in its nature and in its size. it was like seeing a ghost for the first time, and you're like… oh my god, is this what i",The shock that the - that increased wages and inflation was unprecedented both in its nature and in its size and in the rates of unemployment that it created and in the shock to economic activity.,0,1,False,False,True,42.29909896850586,46.2612533569336,75.32037353515625,69.64972686767578,0.651685393258427,0.398876404494382,0.196629213483146,47.0,36.0,14.0,18.47975025156675,24.56591627559378,24.44765741951882,32.882566004804936,33.69455335470779,30.508448873997203
425,429,430,It was not only capital spending and equity prices that seemed to overshoot in the late 1990s; credit was provided with undue optimism about prospects for repayment.,Empty credit was provided with empty optimism about the potential for repayment.,"It was not only capital spending and equity prices that seemed to overshoot expectations in the second half, but also debt levels.

""we are going through a very slow recovery here,"" said",It was not only capital spending and equity prices that seemed to be improving in the late 1990s ; credit was provided with undue optimism about prospects for repayment.,2,0,False,True,True,447.8677368164063,26.607648849487305,87.33446502685547,74.11690521240234,0.6424242424242425,0.5272727272727272,0.0727272727272727,32.0,28.0,4.0,20.70913025581932,21.271289256474624,23.895358491859916,34.540782682735966,34.35756666528039,34.33999124964921
426,430,431,"Against this background, the members agreed on the need to continue to monitor the economy with care for signs either of a potential upturn in inflation or greater softness in the expansion than they were currently forecasting and to be prepared to respond promptly in either direction.","Against this background, the members agreed on the need to continue to monitor the economy with care for signs either of a potential upturn in inflation or greater softness in the medium term than they were currently forecasting and to be prepared to respond promptly in either direction.","Against this background, the members agreed on the need to continue to monitor the economy with care for signs either of a potential recession or of a possible slowdown.

""in terms of the economy, our main concerns are how the current level of","Against this background, the members agreed on the need to continue to monitor the economy with care for signs either of a slight upturn in inflation or greater softness in the expansion than they were currently forecasting and to be prepared to respond promptly in either direction.",2,0,False,True,True,49.42356491088867,30.713966369628903,55.69988632202149,56.68869400024414,0.0349650349650349,0.3916083916083916,0.0279720279720279,3.0,40.0,1.0,21.1976810098724,26.01223294424429,19.52078687551897,34.113793207683415,31.083979300818392,33.58685655266245
427,431,432,The Committee then turned to a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead.,The committee then turned to the a discussion of the economic and financial outlook and the implementation of monetary policy over the intermeeting period ahead.,"The committee then turned to a discussion of the economic and financial crisis in the united states in the 1970s, when the federal reserve began to pump money into the economy in the form of",The committee then moved to a discussion of improved economic and financial conditions and the implementation of price stability over the intermeeting period ahead.,2,1,False,True,True,49.33265686035156,21.743139266967773,66.50071716308594,46.08427429199219,0.0318471337579617,0.5668789808917197,0.197452229299363,3.0,34.0,10.0,19.81100573528459,26.072147738275884,22.366876816334745,35.17651211533382,32.32552622123952,29.334512157707092
428,432,433,"As a result, national saving increased, providing further impetus to economic growth.","As a result, national saving has not decreased, providing further impetus to economic growth.","As a result, national saving increased, providing further impetus to policymakers to consider how to improve retirement savings for americans. for every dollar that seniors save, the average family savings rate is increased","As a result, national prices increased, providing further impetus to economic growth.",0,1,True,True,True,58.292510986328125,48.32426452636719,45.136077880859375,64.3804931640625,0.1058823529411764,1.6588235294117648,0.0705882352941176,5.0,41.0,2.0,27.328743879825293,24.653456481909107,16.8393919629997,36.44587423817362,31.26423293941985,30.965204158468747
429,433,434,"If the recent slower rate of price declines on high-tech products implied a softer underlying pace of technological change, both the outlook for investment demand and the prospects for persisting high trend growth in productivity could be damped relative to previous expectations.","The recent rate of decline is seen in both the manufacturing and services sector, where the manufacturing sector has the most employment growth.","If the recent slower rate of price declines on high-tech products implied a softer underlying pace of technological change, both the tech bubble and the recession have been oversold by wall street.

that's a problem that tech companies are trying to","Although the recent recent rate of price declines on high - inflation shifts implied a softer pace for inflation forecasts, both the increases in investment costs and the prospects of persisting high enough growth in productivity could be damped relative to inflation expectations.",2,1,False,False,True,20.24894523620605,53.92111206054688,150.68910217285156,64.92340087890625,0.6892857142857143,0.3892857142857143,0.3321428571428571,56.0,37.0,26.0,22.26071224747873,17.381921460718623,20.660863297068705,36.147201622365216,30.36401462158941,28.488590044632307
430,434,435,The Committee continues to view changes in the target range for the federal funds rate as its primary means of adjusting the stance of monetary policy.,The committee further examines changes in the economic order and federal revenue as a means of achieving the objectives of the monetary policy.,The committee continues to view changes in the target range for the federal debt ceiling as a necessary step towards addressing the fiscal concerns that have led to fiscal tightening in the united states in recent years.,The committee continues to view changes in the target range for the federal funds rate as its primary means of increasing the effectiveness of monetary policy.,2,1,False,True,True,50.69832229614258,25.83760643005371,46.83273315429688,57.75539016723633,0.4503311258278146,0.7086092715231788,0.1258278145695364,29.0,35.0,4.0,19.62789286716145,25.035176480111478,23.12031152317825,36.34924862006149,32.34889992836352,35.4859410826876
431,435,436,"Well, that's-what's happening there is the fact that the relationship between resource utilization, or unemployment, and inflation has just gotten weaker and weaker over the years.","Empty the fact that the relationship between resource allocation, or unemployment, and inflation has just gotten weaker and weaker over the years.","Well, that’s—what’s happening there is the fact that the relationship between resource utilization, productivity growth, and the amount of carbon that is emitted, is so dependent on the carbon source that it is not possible to","Well, that's - it's where there is the fact that the gap between resource utilization, or supply, and demand has just gotten weaker and weaker over the years.",0,1,False,False,True,59.44942092895508,33.87790298461914,39.252079010009766,44.23799133300781,0.2277777777777777,0.5166666666666667,0.2166666666666666,12.0,41.0,8.0,16.44360854579339,17.14536445806261,20.88156942785918,32.70679336578139,32.49028133048452,31.041234254393498
432,436,437,Several members reiterated that business spending was the critical factor that would govern to a substantial degree the timing and extent of the acceleration in overall economic activity.,Several members reiterated that business spending was the critical factor that would govern to a substantial degree the timing and extent of the acceleration in the economy.,"Several members reiterated that business spending was the critical factor that would govern to the outcome of the election.

a spokesman for the party said the party would continue to fight for a fairer tax",The members reiterated that balanced spending was the critical factor that would govern to a substantial degree the timing and extent of the acceleration in overall economic activity.,2,1,False,False,True,74.98724365234375,31.64163398742676,72.8964614868164,72.49263763427734,0.0855614973262032,0.4545454545454545,0.0641711229946524,3.0,31.0,4.0,19.21918992367103,16.593765694868395,18.189567806400824,34.96111205548677,32.277204829153064,29.35300110540713
433,437,438,"Increasingly, it will be important for the Federal Reserve to take into account the effects of climate change and associated policies in setting monetary policy to achieve our objectives of maximum employment and price stability.","Increasingly, it will be important for the federal reserve to take into account the effects of climate change and associated policies in the adjustment of the national accounts.","Increasingly, it will be important for the federal reserve to take into account the effects of climate variability (e.g., sea ice extent) and the associated impacts on economic activity and economic growth of these changes.
","Moreover, it will be important for the federal reserve to take into account the effects of climate change and associated policies in setting monetary policy to achieve our objectives of maximum employment and price stability.",2,0,False,False,True,20.89303970336914,13.962128639221191,24.784576416015625,17.23673439025879,0.3231441048034934,0.4541484716157205,0.0524017467248908,22.0,31.0,4.0,17.474462869211358,19.59430615399238,20.996642343895505,37.774432982478935,34.597915174661765,35.419517092281396
